numba_no_vectorisation.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.269, Time: 1.131530 s
         8144851 function calls (7779133 primitive calls) in 6.809 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      195    0.001    0.000    0.001    0.000 shape_base.py:612(column_stack)
     48/7    0.001    0.000    4.130    0.590 typed_passes.py:68(type_inference_stage)
     1139    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
       83    0.001    0.000    0.597    0.007 codegen.py:731(add_ir_module)
      198    0.001    0.000    0.003    0.000 byteflow.py:2040(get_outgoing_states)
     3424    0.001    0.000    0.006    0.000 base.py:372(_insert_getattr_defn)
      387    0.001    0.000    0.007    0.000 interpreter.py:2232(_op_LOAD_FAST)
      119    0.001    0.000    0.018    0.000 callconv.py:816(decorate_function)
     1892    0.001    0.000    0.001    0.000 typing.py:1599(<genexpr>)
      132    0.001    0.000    0.020    0.000 module.py:109(verify)
       37    0.001    0.000    0.001    0.000 function_base.py:24(linspace)
      189    0.001    0.000    0.001    0.000 transforms.py:301(has_multiple_backedges)
  637/634    0.001    0.000    0.022    0.000 base.py:500(get_constant_generic)
      866    0.001    0.000    0.001    0.000 functions.py:65(__init__)
     1872    0.001    0.000    0.018    0.000 compiler_lock.py:19(__enter__)
      159    0.001    0.000    0.012    0.000 callconv.py:739(check_try_status)
       25    0.001    0.000    0.006    0.000 typing.py:2780(__new__)
      441    0.001    0.000    0.006    0.000 old_numbers.py:1363(constant_integer)
      708    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       49    0.001    0.000    0.033    0.001 codegen.py:1040(scan_defined_symbols)
     1467    0.001    0.000    0.001    0.000 contextlib.py:481(__init__)
     5934    0.001    0.000    0.001    0.000 old_models.py:132(has_nrt_meminfo)
  367/255    0.001    0.000    1.421    0.006 base.py:1218(wrapper)
      244    0.001    0.000    0.051    0.000 _parser.py:969(parse)
       48    0.001    0.000    0.005    0.000 byteflow.py:208(_prune_phis)
     4973    0.001    0.000    0.001    0.000 artist.py:1557(<genexpr>)
     1835    0.001    0.000    0.001    0.000 byteflow.py:1800(__hash__)
     1076    0.001    0.000    0.007    0.000 itanium_mangler.py:83(_escape_string)
       48    0.001    0.000    0.003    0.000 dis.py:647(findlabels)
     1950    0.001    0.000    0.002    0.000 typing.py:1134(_is_dunder)
     2911    0.001    0.000    0.003    0.000 castgraph.py:48(get)
      834    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap>:416(__enter__)
     2928    0.001    0.000    0.003    0.000 target_extension.py:47(current_target)
      238    0.001    0.000    0.001    0.000 core.py:457(__init__)
      181    0.001    0.000    0.020    0.000 llvm_bindings.py:36(create_pass_manager_builder)
     2866    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
       48    0.001    0.000    0.390    0.008 compiler.py:391(__init__)
     1902    0.001    0.000    0.001    0.000 ir.py:392(__setattr__)
      398    0.001    0.000    0.020    0.000 cgutils.py:166(__getitem__)
      190    0.001    0.000    0.031    0.000 linker.py:5(link_modules)
       36    0.001    0.000    0.003    0.000 options.py:45(_apply)
     3132    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
     3424    0.001    0.000    0.006    0.000 base.py:380(_insert_cast_defn)
      356    0.001    0.000    0.003    0.000 inspect.py:794(_finddoc)
     48/7    0.001    0.000    4.119    0.588 typeinfer.py:1055(propagate)
  428/182    0.001    0.000    0.379    0.002 base.py:261(refresh)
     3424    0.001    0.000    0.006    0.000 base.py:376(_insert_setattr_defn)
      105    0.001    0.000    0.013    0.000 callconv.py:780(_get_return_status)
       98    0.001    0.000    0.001    0.000 arrayobj.py:76(ArrayStruct)
      432    0.001    0.000    0.211    0.000 postproc.py:42(usedefs)
      480    0.001    0.000    0.018    0.000 controlflow.py:272(loops)
     2927    0.001    0.000    0.002    0.000 castgraph.py:65(__getitem__)
  834/281    0.001    0.000    4.072    0.014 context.py:188(resolve_function_type)
      755    0.001    0.000    0.014    0.000 passmanagers.py:755(finalize)
     5559    0.001    0.000    0.001    0.000 {built-in method _warnings._filters_mutated}
   132/48    0.001    0.000    3.970    0.083 dispatcher.py:304(get_call_template)
       83    0.001    0.000    0.029    0.000 codegen.py:1249(_function_pass_manager)
      919    0.001    0.000    0.007    0.000 ssa.py:332(on_assign)
     1861    0.001    0.000    0.001    0.000 warnings.py:456(__init__)
     3424    0.001    0.000    0.006    0.000 base.py:384(_insert_get_constant_defn)
      327    0.001    0.000    0.017    0.000 cgutils.py:173(__setitem__)
      755    0.001    0.000    0.015    0.000 passmanagers.py:748(initialize)
     2094    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
2961/2954    0.001    0.000    0.001    0.000 old_models.py:533(get_value_type)
  367/255    0.001    0.000    1.423    0.006 base.py:1189(__call__)
     1296    0.001    0.000    0.006    0.000 compiler_machinery.py:200(add_pass)
    77/73    0.001    0.000    0.013    0.000 old_models.py:551(_as)
     1817    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
      242    0.001    0.000    0.003    0.000 cgutils.py:44(make_bytearray)
      206    0.001    0.000    0.001    0.000 templates.py:61(replace)
      169    0.001    0.000    0.017    0.000 typeinfer.py:1562(typeof_global)
      190    0.001    0.000    0.014    0.000 ir_print.py:11(match)
     1467    0.001    0.000    0.001    0.000 {built-in method sys.exc_info}
     3155    0.001    0.000    0.001    0.000 lowering.py:323(debug_print)
     1016    0.001    0.000    0.004    0.000 context.py:387(_get_global_type)
     1937    0.001    0.000    0.001    0.000 old_models.py:48(get_argument_type)
      820    0.001    0.000    0.055    0.000 <frozen importlib._bootstrap_external>:1520(find_spec)
      367    0.001    0.000    0.024    0.000 base.py:1183(__init__)
      278    0.001    0.000    0.003    0.000 overrides.py:83(verify_matching_signatures)
     3000    0.001    0.000    0.001    0.000 _parser.py:164(__len__)
      305    0.001    0.000    0.001    0.000 __init__.py:290(__getattr__)
       76    0.001    0.000    0.004    0.000 typeinfer.py:227(__call__)
     1054    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      774    0.001    0.000    0.001    0.000 cpu.py:116(call_conv)
      708    0.001    0.000    0.003    0.000 ir.py:1212(redefine)
        8    0.001    0.000    0.002    0.000 enum.py:1708(convert_class)
      713    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
     2510    0.001    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
       48    0.001    0.000    0.055    0.001 lowering.py:30(__init__)
      344    0.001    0.000    0.005    0.000 containers.py:256(__unliteral__)
      435    0.001    0.000    0.018    0.000 transforms.py:314(yield_loops_with_multiple_backedges)
       88    0.001    0.000    0.025    0.000 callconv.py:397(set_static_user_exc)
     3566    0.001    0.000    0.001    0.000 _parser.py:256(match)
      195    0.001    0.000    0.002    0.000 instructions.py:334(descr)
       48    0.001    0.000    0.005    0.000 transforms.py:537(find_ranges)
     4466    0.001    0.000    0.001    0.000 old_models.py:89(traverse)
      144    0.001    0.000    0.003    0.000 analysis.py:304(find_branches)
      744    0.001    0.000    0.005    0.000 numpy_support.py:350(numpy_outputs)
       48    0.001    0.000    0.001    0.000 interpreter.py:1447(_end_try_blocks)
     1286    0.001    0.000    0.006    0.000 builder.py:290(_branch_helper)
     4900    0.001    0.000    0.001    0.000 types.py:320(wrap_constant_value)
      755    0.001    0.000    0.003    0.000 values.py:1137(__str__)
      500    0.001    0.000    0.001    0.000 interpreter.py:66(assign)
     6078    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
     2478    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1226(__exit__)
      100    0.001    0.000    0.003    0.000 executionengine.py:145(_find_module_ptr)
     4133    0.001    0.000    0.001    0.000 context.py:26(astuple)
      249    0.001    0.000    0.002    0.000 typing.py:262(_collect_parameters)
     1238    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1469(_path_importer_cache)
      154    0.001    0.000    0.013    0.000 callconv.py:804(get_function_type)
        1    0.001    0.001    0.007    0.007 helpers.py:1(<module>)
     2478    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
  292/197    0.001    0.000    0.022    0.000 consts.py:56(_do_infer)
      367    0.001    0.000    0.021    0.000 base.py:1200(_has_loc)
      236    0.001    0.000    0.001    0.000 byteflow.py:1757(__init__)
      862    0.001    0.000    0.004    0.000 ir.py:1112(__repr__)
     1334    0.001    0.000    0.001    0.000 cpu_options.py:131(__init__)
     3038    0.001    0.000    0.001    0.000 abstract.py:115(__repr__)
      198    0.001    0.000    0.002    0.000 interpreter.py:1542(_start_new_block)
     36/3    0.001    0.000    5.740    1.913 dispatcher.py:101(_compile_core)
     4190    0.001    0.000    0.001    0.000 context.py:21(__init__)
      198    0.001    0.000    0.001    0.000 interpreter.py:1875(insert_block)
     2110    0.001    0.000    0.001    0.000 ir.py:1118(is_temp)
      893    0.001    0.000    0.002    0.000 lowering.py:1500(getvar)
       48    0.001    0.000    0.002    0.000 targetconfig.py:258(_summary_args)
     1516    0.001    0.000    0.001    0.000 context.py:422(is_for_this_target)
   132/48    0.001    0.000    3.972    0.083 functions.py:531(get_call_type)
      456    0.001    0.000    0.016    0.000 artist.py:1530(number_of_parameters)
     1352    0.001    0.000    0.002    0.000 byteflow.py:285(_is_implicit_new_block)
      867    0.001    0.000    0.003    0.000 ir.py:1203(get_or_define)
      854    0.001    0.000    0.001    0.000 enum.py:785(__delattr__)
      275    0.001    0.000    0.006    0.000 module.py:189(functions)
      199    0.001    0.000    0.002    0.000 functions.py:521(__init__)
     1502    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap>:632(cached)
       48    0.001    0.000    0.019    0.000 lowering.py:301(setup_function)
     5712    0.001    0.000    0.001    0.000 ffi.py:353(_dispose)
      505    0.001    0.000    0.008    0.000 old_models.py:97(traverse_models)
      124    0.001    0.000    0.003    0.000 byteflow.py:1195(op_CALL)
       48    0.001    0.000    0.136    0.003 untyped_passes.py:192(run_pass)
       96    0.001    0.000    0.004    0.000 passmanagers.py:49(dump_refprune_stats)
      133    0.001    0.000    0.004    0.000 module.py:124(name)
      588    0.001    0.000    0.059    0.000 templates.py:488(apply)
     1527    0.001    0.000    0.001    0.000 bytecode.py:138(__repr__)
     4176    0.001    0.000    0.001    0.000 types.py:131(__init__)
      640    0.001    0.000    0.041    0.000 lowering.py:1628(incref)
      102    0.001    0.000    0.001    0.000 exceptions.py:49(__init__)
      398    0.001    0.000    0.021    0.000 cgutils.py:149(__getattr__)
      485    0.001    0.000    0.005    0.000 typed_passes.py:702(get_func_type)
      818    0.001    0.000    0.029    0.000 cgutils.py:142(_get_ptr_by_index)
     2150    0.001    0.000    0.002    0.000 npydecl.py:214(<genexpr>)
      162    0.001    0.000    0.001    0.000 typeinfer.py:1742(typeof_call)
  442/182    0.001    0.000    0.005    0.000 itanium_mangler.py:147(mangle_type_or_value)
     1575    0.001    0.000    0.002    0.000 bytecode.py:238(_patched_opargs)
      461    0.001    0.000    0.001    0.000 module.py:52(__init__)
       34    0.001    0.000    0.025    0.001 callconv.py:468(unpack_dynamic_exception)
     1677    0.001    0.000    0.001    0.000 interpreter.py:86(get_assignment_source)
       66    0.001    0.000    0.001    0.000 cloudpickle.py:1270(__init__)
       49    0.001    0.000    0.777    0.016 codegen.py:667(_optimize_final_module)
  470/465    0.001    0.000    0.195    0.000 __init__.py:73(import_module)
      981    0.001    0.000    0.002    0.000 abstract.py:444(literal_type)
      755    0.001    0.000    0.288    0.000 values.py:1006(descr)
       89    0.001    0.000    0.003    0.000 arraydecl.py:23(get_array_index_type)
      319    0.001    0.000    0.015    0.000 extending.py:157(wrap)
      462    0.001    0.000    0.003    0.000 colors.py:277(to_rgba)
       48    0.001    0.000    0.001    0.000 untyped_passes.py:569(run_pass)
      245    0.001    0.000    0.005    0.000 values.py:70(wrapped)
      984    0.001    0.000    0.013    0.000 artist.py:1536(is_alias)
      205    0.001    0.000    0.001    0.000 dispatcher.py:677(__repr__)
       34    0.001    0.000    0.063    0.002 callconv.py:122(raise_error)
      710    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1202(path_stats)
      421    0.001    0.000    0.007    0.000 cgutils.py:435(add_global_variable)
     2592    0.001    0.000    0.001    0.000 compiler_machinery.py:279(debug_print)
      189    0.001    0.000    0.002    0.000 enum.py:1551(__or__)
      387    0.001    0.000    0.003    0.000 byteflow.py:518(op_LOAD_FAST)
     3102    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
     1021    0.001    0.000    0.001    0.000 functools.py:65(wraps)
     1038    0.001    0.000    0.016    0.000 old_models.py:498(getter)
       48    0.001    0.000    0.032    0.001 ir.py:1600(dump)
      165    0.001    0.000    0.004    0.000 textwrap.py:419(dedent)
     2098    0.001    0.000    0.001    0.000 typeinfer.py:508(<genexpr>)
      248    0.001    0.000    0.001    0.000 templates.py:97(__repr__)
     48/7    0.001    0.000    4.130    0.590 typed_passes.py:105(run_pass)
      119    0.001    0.000    0.040    0.000 base.py:412(declare_function)
  128/117    0.001    0.000    0.046    0.000 _docstring.py:122(__call__)
       90    0.001    0.000    0.256    0.003 values.py:999(descr_body)
      356    0.001    0.000    0.002    0.000 inspect.py:784(_findclass)
     2098    0.001    0.000    0.001    0.000 typeinfer.py:511(<genexpr>)
      824    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
      170    0.001    0.000    0.002    0.000 values.py:672(descr)
     1367    0.001    0.000    0.002    0.000 byteflow.py:1978(has_active_try)
     1867    0.001    0.000    0.001    0.000 _parser.py:293(tell)
      505    0.001    0.000    0.009    0.000 old_models.py:135(contains_nrt_meminfo)
      121    0.001    0.000    0.002    0.000 inspect.py:3262(__str__)
     1211    0.001    0.000    0.001    0.000 builder.py:173(_label_suffix)
     2686    0.001    0.000    0.001    0.000 util.py:201(__call__)
     1296    0.001    0.000    0.001    0.000 compiler_machinery.py:68(analysis)
      181    0.001    0.000    0.003    0.000 codegen.py:32(_parse_refprune_flags)
      198    0.001    0.000    0.001    0.000 interpreter.py:804(find_postive_region)
1030/1028    0.001    0.000    0.002    0.000 context.py:678(unify_pairs)
       83    0.001    0.000    0.196    0.002 codegen.py:740(add_llvm_module)
      605    0.001    0.000    0.002    0.000 _inspect.py:96(getargspec)
  470/465    0.001    0.000    0.194    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
      426    0.001    0.000    0.019    0.000 base.py:319(get_arg_packer)
     2151    0.001    0.000    0.001    0.000 {built-in method from_bytes}
     1352    0.001    0.000    0.001    0.000 byteflow.py:2084(is_in_exception)
      821    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1128(find_spec)
     1086    0.001    0.000    0.002    0.000 values.py:1114(add_attribute)
      755    0.001    0.000    0.289    0.000 values.py:1013(__str__)
      227    0.001    0.000    0.083    0.000 artist.py:1413(__init__)
     48/3    0.001    0.000    5.391    1.797 compiler.py:456(_compile_core)
      252    0.001    0.000    0.001    0.000 misc.py:124(__init__)
        1    0.001    0.001    0.001    0.001 byteflow.py:1(<module>)
        1    0.001    0.001    0.001    0.001 Image.py:533(Image)
      736    0.001    0.000    0.001    0.000 <frozen posixpath>:60(isabs)
     2138    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
     2463    0.001    0.000    0.001    0.000 lowering.py:316(notify_loc)
      210    0.001    0.000    0.002    0.000 cgutils.py:56(create_struct_proxy)
     3864    0.001    0.000    0.001    0.000 typeinfer.py:126(getone)
      887    0.001    0.000    0.001    0.000 enum.py:79(_is_private)
     1004    0.001    0.000    0.022    0.000 ffi.py:275(__exit__)
  476/230    0.001    0.000    0.122    0.001 context.py:152(refresh)
      188    0.001    0.000    0.001    0.000 byteflow.py:1998(fork)
     3123    0.001    0.000    0.001    0.000 old_models.py:233(get_value_type)
    14/13    0.001    0.000    0.170    0.013 utils.py:687(__init__)
      100    0.001    0.000    0.012    0.000 pyplot.py:209(_add_pyplot_note)
      315    0.001    0.000    0.001    0.000 instructions.py:237(descr)
      105    0.001    0.000    0.009    0.000 packer.py:87(as_arguments)
      170    0.001    0.000    0.001    0.000 old_models.py:545(get_argument_type)
       48    0.001    0.000    0.003    0.000 analysis.py:655(find_literally_calls)
      290    0.001    0.000    0.001    0.000 <frozen genericpath>:81(commonprefix)
       48    0.001    0.000    0.061    0.001 interpreter.py:1442(post_process)
       48    0.001    0.000    0.001    0.000 untyped_passes.py:1626(run_pass)
     1145    0.001    0.000    0.001    0.000 common.py:4(_encode_string)
     2524    0.001    0.000    0.001    0.000 types.py:447(__getitem__)
      138    0.001    0.000    0.001    0.000 _docscrape.py:168(_is_at_section)
     1372    0.001    0.000    0.001    0.000 numpy_support.py:407(<genexpr>)
      125    0.001    0.000    0.006    0.000 extending.py:352(_register)
      718    0.001    0.000    0.001    0.000 npydecl.py:185(ufunc)
       98    0.001    0.000    0.004    0.000 arrayobj.py:64(make_array)
     3259    0.001    0.000    0.001    0.000 value.py:125(is_global)
  314/246    0.001    0.000    0.015    0.000 typing.py:392(inner)
       52    0.001    0.000    0.002    0.000 interpreter.py:2968(op_RETURN_VALUE)
      445    0.001    0.000    0.004    0.000 core.py:519(copy)
      821    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
      834    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:420(__exit__)
       49    0.001    0.000    0.013    0.000 codegen.py:643(__init__)
     2010    0.001    0.000    0.001    0.000 ir.py:913(get_targets)
      198    0.001    0.000    0.001    0.000 byteflow.py:2220(__init__)
     1287    0.001    0.000    0.001    0.000 ir.py:1182(get)
      142    0.001    0.000    0.002    0.000 templates.py:723(_get_jit_decorator)
      746    0.001    0.000    0.001    0.000 templates.py:288(get_impl_key)
     1389    0.001    0.000    0.001    0.000 targetconfig.py:202(is_set)
      791    0.001    0.000    0.002    0.000 instructions.py:539(descr)
      308    0.001    0.000    0.006    0.000 base.py:451(insert_unique_const)
       48    0.001    0.000    0.001    0.000 untyped_passes.py:1672(run_pass)
      432    0.001    0.000    0.016    0.000 postproc.py:38(cfg)
  323/213    0.001    0.000    0.022    0.000 consts.py:24(infer_constant)
       73    0.001    0.000    0.018    0.000 arrayobj.py:98(shape)
      956    0.001    0.000    0.001    0.000 targetconfig.py:72(top)
     1963    0.001    0.000    0.001    0.000 inspect.py:295(isclass)
      434    0.001    0.000    0.002    0.000 itanium_mangler.py:94(repl)
      754    0.001    0.000    0.001    0.000 ufunc_db.py:34(get_ufunc_info)
        7    0.001    0.000    0.003    0.000 enum.py:919(_convert_)
      192    0.001    0.000    0.048    0.000 compiler_machinery.py:245(finalize)
       22    0.001    0.000    0.001    0.000 __init__.py:133(check_shape)
      111    0.001    0.000    0.006    0.000 typeof.py:90(_typeof_type)
      236    0.001    0.000    0.002    0.000 byteflow.py:2071(__init__)
      100    0.001    0.000    0.002    0.000 interpreter.py:2362(op_LOAD_GLOBAL)
      249    0.001    0.000    0.001    0.000 transforms.py:15(visit_BasicBlock)
       50    0.001    0.000    0.001    0.000 __init__.py:521(string_at)
      144    0.001    0.000    0.064    0.000 postproc.py:158(_insert_var_dels)
      175    0.001    0.000    0.001    0.000 ir.py:428(call)
       96    0.001    0.000    0.002    0.000 base.py:341(subtarget)
       66    0.001    0.000    0.002    0.000 {function Pickler.dump at 0x150684a16de0}
      426    0.001    0.000    0.005    0.000 rcsetup.py:332(validate_color)
       41    0.001    0.000    0.056    0.001 imputils.py:192(imp)
       39    0.001    0.000    0.005    0.000 colors.py:1080(from_list)
       21    0.001    0.000    0.011    0.001 arrayobj.py:187(populate_array)
      310    0.001    0.000    0.004    0.000 builder.py:858(ret)
      260    0.001    0.000    0.001    0.000 module.py:7(__init__)
     1055    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
      405    0.001    0.000    0.006    0.000 contextlib.py:511(enter_context)
      325    0.001    0.000    0.003    0.000 function_base.py:497(add_newdoc)
     1542    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
       97    0.001    0.000    0.002    0.000 interpreter.py:2328(op_LOAD_ATTR)
       48    0.001    0.000    0.001    0.000 typed_passes.py:571(run_pass)
     1100    0.001    0.000    0.001    0.000 {built-in method _ctypes.byref}
     1287    0.001    0.000    0.001    0.000 ir.py:1190(get_exact)
      758    0.001    0.000    0.001    0.000 builder.py:211(module)
     2164    0.001    0.000    0.001    0.000 {method 'lower' of 'str' objects}
     2741    0.001    0.000    0.001    0.000 values.py:1064(align)
      715    0.001    0.000    0.050    0.000 context.py:378(incref)
      297    0.001    0.000    0.002    0.000 values.py:592(__init__)
      181    0.001    0.000    0.020    0.000 codegen.py:1259(_pass_manager_builder)
       48    0.001    0.000    0.006    0.000 transforms.py:532(find_setupwiths)
      716    0.001    0.000    0.004    0.000 ssa.py:40(get)
       48    0.001    0.000    0.161    0.003 typed_passes.py:226(run_pass)
      125    0.001    0.000    0.004    0.000 templates.py:1009(make_intrinsic_template)
       96    0.001    0.000    0.001    0.000 inline_closurecall.py:310(__init__)
      192    0.001    0.000    0.001    0.000 bytecode.py:97(get_jump_target)
     1299    0.001    0.000    0.001    0.000 __init__.py:678(_set)
       76    0.001    0.000    0.001    0.000 {built-in method _ctypes.POINTER}
      295    0.001    0.000    0.001    0.000 ir.py:1048(__str__)
       48    0.001    0.000    0.049    0.001 ssa.py:47(_run_ssa)
      364    0.001    0.000    0.001    0.000 types.py:549(_to_string)
      148    0.001    0.000    0.014    0.000 lowering.py:846(fold_call_args)
     1634    0.001    0.000    0.001    0.000 ir_utils.py:1569(require)
      427    0.001    0.000    0.004    0.000 typeinfer.py:1094(copy_type)
     3643    0.001    0.000    0.001    0.000 templates.py:45(return_type)
       39    0.001    0.000    0.002    0.000 colors.py:418(to_rgba_array)
      150    0.001    0.000    0.006    0.000 builder.py:320(if_else)
   113/37    0.001    0.000    0.001    0.000 ssa.py:410(_find_def_from_top)
      113    0.001    0.000    0.004    0.000 rcsetup.py:99(f)
       39    0.001    0.000    0.003    0.000 cgutils.py:736(get_item_pointer2)
       17    0.001    0.000    0.001    0.000 imputils.py:317(iternext_impl)
      171    0.001    0.000    0.001    0.000 _docscrape.py:67(read_to_condition)
       11    0.000    0.000    0.111    0.010 arrayobj.py:4207(_empty_nd_impl)
       48    0.000    0.000    0.049    0.001 typed_passes.py:883(run_pass)
      890    0.000    0.000    0.001    0.000 ir.py:1311(prepend)
     1527    0.000    0.000    0.000    0.000 bytecode.py:81(__init__)
     1352    0.000    0.000    0.001    0.000 byteflow.py:1871(advance_pc)
      819    0.000    0.000    0.001    0.000 copyreg.py:98(__newobj__)
      120    0.000    0.000    0.248    0.002 artist.py:1832(kwdoc)
     1737    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
       48    0.000    0.000    0.001    0.000 interpreter.py:1494(_legalize_exception_vars)
      244    0.000    0.000    0.019    0.000 _compiler.py:573(_code)
      212    0.000    0.000    0.002    0.000 builder.py:160(wrapped)
     1076    0.000    0.000    0.001    0.000 itanium_mangler.py:104(_fix_lead_digit)
       91    0.000    0.000    0.006    0.000 typing.py:687(Union)
     2907    0.000    0.000    0.000    0.000 analysis.py:141(<genexpr>)
      324    0.000    0.000    0.001    0.000 _parser.py:372(_escape)
        6    0.000    0.000    0.000    0.000 mathimpl.py:126(unary_math_intr)
     3857    0.000    0.000    0.000    0.000 abstract.py:158(is_precise)
      259    0.000    0.000    0.004    0.000 callconv.py:101(get_return_type)
       48    0.000    0.000    0.001    0.000 byteflow.py:262(apply_changes)
      260    0.000    0.000    0.004    0.000 module.py:215(_get_metadata_lines)
      426    0.000    0.000    0.004    0.000 packer.py:170(_build_unflatten_code)
      587    0.000    0.000    0.022    0.000 typeinfer.py:1476(resolve_value_type)
       48    0.000    0.000    0.003    0.000 bytecode.py:619(from_function)
     1116    0.000    0.000    0.001    0.000 dis.py:671(findlinestarts)
       48    0.000    0.000    0.013    0.000 compiler.py:634(define_untyped_pipeline)
      200    0.000    0.000    0.017    0.000 pyplot.py:176(_copy_docstring_and_deprecators)
       48    0.000    0.000    0.019    0.000 ssa.py:175(_run_block_analysis)
     1016    0.000    0.000    0.000    0.000 {method 'with_traceback' of 'BaseException' objects}
   274/19    0.000    0.000    0.002    0.000 ast.py:409(generic_visit)
      127    0.000    0.000    0.004    0.000 module.py:89(get_global_variable)
     4133    0.000    0.000    0.000    0.000 context.py:640(<lambda>)
      148    0.000    0.000    0.001    0.000 typeinfer.py:1381(get_state_token)
     2643    0.000    0.000    0.001    0.000 transforms.py:37(visit_Instruction)
      142    0.000    0.000    0.034    0.000 lowering.py:1608(alloca_lltype)
      113    0.000    0.000    0.001    0.000 enum.py:1008(_find_data_type_)
       13    0.000    0.000    0.164    0.013 npyimpl.py:483(numpy_ufunc_kernel)
       66    0.000    0.000    0.001    0.000 _compiler.py:386(_mk_bitmap)
       48    0.000    0.000    0.001    0.000 byteflow.py:216(get_used_phis_per_state)
     1060    0.000    0.000    0.001    0.000 packer.py:137(<genexpr>)
      864    0.000    0.000    0.001    0.000 ir.py:1270(__init__)
     1148    0.000    0.000    0.001    0.000 ir.py:594(<genexpr>)
     2101    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      228    0.000    0.000    0.001    0.000 sigutils.py:22(normalize_signature)
      125    0.000    0.000    0.008    0.000 extending.py:435(_intrinsic)
       48    0.000    0.000    0.004    0.000 ssa.py:101(_iterated_domfronts)
      528    0.000    0.000    0.017    0.000 controlflow.py:219(_loops)
      108    0.000    0.000    0.005    0.000 cgutils.py:656(pack_array)
     3062    0.000    0.000    0.000    0.000 interpreter.py:1774(current_scope)
     2704    0.000    0.000    0.000    0.000 byteflow.py:2092(in_with)
       48    0.000    0.000    0.006    0.000 byteflow.py:2180(__init__)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1588(_guarded_repr_or_str)
       48    0.000    0.000    0.002    0.000 ir.py:1525(copy)
      105    0.000    0.000    0.309    0.003 artist.py:125(__init_subclass__)
      222    0.000    0.000    0.006    0.000 templates.py:1275(decorate)
      554    0.000    0.000    0.001    0.000 types.py:552(__eq__)
      798    0.000    0.000    0.000    0.000 types.py:232(__init__)
      195    0.000    0.000    0.002    0.000 builder.py:629(select)
      144    0.000    0.000    0.002    0.000 targetconfig.py:216(inherit_if_not_set)
     1555    0.000    0.000    0.000    0.000 ir.py:267(define)
      461    0.000    0.000    0.006    0.000 old_models.py:651(set)
        1    0.000    0.000    0.118    0.118 old_arraymath.py:1(<module>)
       34    0.000    0.000    0.039    0.001 callconv.py:520(unpack_exception)
      439    0.000    0.000    0.001    0.000 containers.py:259(__repr__)
     1369    0.000    0.000    0.001    0.000 byteflow.py:1906(push)
      246    0.000    0.000    0.076    0.000 templates.py:1054(__init__)
      272    0.000    0.000    0.001    0.000 base.py:803(get_dummy_value)
      135    0.000    0.000    0.004    0.000 templates.py:163(make_concrete_template)
      110    0.000    0.000    0.007    0.000 base.py:431(insert_const_string)
       71    0.000    0.000    0.011    0.000 callconv.py:770(return_status_propagate)
       51    0.000    0.000    0.003    0.000 interpreter.py:3050(_op_JUMP_IF)
     1290    0.000    0.000    0.003    0.000 context.py:517(insert_global)
      181    0.000    0.000    0.006    0.000 passmanagers.py:660(add_refprune_pass)
     1174    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      198    0.000    0.000    0.001    0.000 interpreter.py:1730(_insert_outgoing_phis)
     2043    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
      827    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
     1804    0.000    0.000    0.000    0.000 llvm_pass_timings.py:292(record)
       14    0.000    0.000    0.020    0.001 rangeobj.py:100(from_range_state)
