numpy_vectorised_get_order.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.321, Time: 3.492857 s
         1539123 function calls (1523651 primitive calls) in 4.375 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.001    0.000 typing.py:1822(__new__)
      138    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
        1    0.000    0.000    0.000    0.000 {method 'random_sample' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.002    0.002 extras.py:1(<module>)
       78    0.000    0.000    0.000    0.000 util.py:112(set_)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
        1    0.000    0.000    0.002    0.002 helpers.py:546(_makeTags)
       31    0.000    0.000    0.000    0.000 warnings.py:482(__enter__)
       34    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
      432    0.000    0.000    0.000    0.000 typing.py:2154(cast)
       16    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
        3    0.000    0.000    0.001    0.000 enum.py:863(_create_)
       46    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.004    0.004 numpy_vectorised_get_order.py:99(savedat)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
       22    0.000    0.000    0.004    0.000 core.py:5066(parseImpl)
       45    0.000    0.000    0.000    0.000 typing.py:977(_typevar_subst)
      312    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
       72    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       54    0.000    0.000    0.000    0.000 core.py:2495(parseImpl)
        2    0.000    0.000    0.000    0.000 typing.py:2854(__new__)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
       51    0.000    0.000    0.000    0.000 linalg.py:130(get_linalg_error_extobj)
       49    0.000    0.000    0.001    0.000 core.py:131(get_object_signature)
       87    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.026    0.026 index_tricks.py:1(<module>)
       11    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
      345    0.000    0.000    0.000    0.000 enum.py:1292(value)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
       47    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       32    0.000    0.000    0.000    0.000 __init__.py:671(__init__)
       18    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
       28    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
       33    0.000    0.000    0.001    0.000 typing.py:1390(copy_with)
       13    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       20    0.000    0.000    0.000    0.000 colors.py:1201(reversed)
       10    0.000    0.000    0.000    0.000 typing.py:1449(__getitem__)
      354    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       17    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
        2    0.000    0.000    0.011    0.005 common.py:1(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
      170    0.000    0.000    0.000    0.000 colors.py:965(copy)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
       55    0.000    0.000    0.019    0.000 __init__.py:226(compile)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
       71    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
     10/3    0.000    0.000    0.001    0.000 unicode.py:14(__get__)
       12    0.000    0.000    0.008    0.001 core.py:1149(parse_string)
        1    0.000    0.000    0.019    0.019 polar.py:1(<module>)
      303    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        1    0.000    0.000    0.011    0.011 quiver.py:1(<module>)
        3    0.000    0.000    0.004    0.001 exceptions.py:1(<module>)
      222    0.000    0.000    0.000    0.000 patches.py:2336(<genexpr>)
       13    0.000    0.000    0.001    0.000 textwrap.py:419(dedent)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.021    0.021 axis.py:1(<module>)
        1    0.000    0.000    0.107    0.107 text.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:581(Axis)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.287    0.287 figure.py:1(<module>)
       81    0.000    0.000    0.000    0.000 typing.py:961(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 figure.py:2366(Figure)
       22    0.000    0.000    0.000    0.000 deprecation.py:190(finalize)
       22    0.000    0.000    0.002    0.000 core.py:5309(parseImpl)
       33    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        1    0.000    0.000    0.000    0.000 artist.py:117(Artist)
       26    0.000    0.000    0.000    0.000 core.py:6860(getdoc)
       39    0.000    0.000    0.002    0.000 typing.py:514(__getitem__)
        1    0.000    0.000    0.130    0.130 contour.py:1(<module>)
       32    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.001    0.001 _methods.py:1(<module>)
       21    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.006    0.006 legend.py:1(<module>)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
       16    0.000    0.000    0.000    0.000 core.py:4351(__init__)
      303    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        2    0.000    0.000    0.005    0.002 version.py:1(<module>)
        1    0.000    0.000    0.018    0.018 lines.py:1(<module>)
      156    0.000    0.000    0.000    0.000 core.py:2022(__hash__)
       31    0.000    0.000    0.000    0.000 warnings.py:503(__exit__)
      320    0.000    0.000    0.000    0.000 __init__.py:785(__iter__)
        1    0.000    0.000    0.005    0.005 PngImagePlugin.py:1(<module>)
        1    0.000    0.000    0.009    0.009 scale.py:1(<module>)
       18    0.000    0.000    0.000    0.000 deprecation.py:179(finalize)
       65    0.000    0.000    0.000    0.000 inspect.py:2133(_signature_is_functionlike)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.004    0.004 subprocess.py:1(<module>)
       51    0.000    0.000    0.000    0.000 linalg.py:209(_assert_stacked_square)
       57    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
       51    0.000    0.000    0.000    0.000 linalg.py:203(_assert_stacked_2d)
       30    0.000    0.000    0.001    0.000 pathlib.py:1081(glob)
       13    0.000    0.000    0.000    0.000 typing.py:1533(__getitem_inner__)
        1    0.000    0.000    0.001    0.001 widgets.py:1(<module>)
        1    0.000    0.000    4.377    4.377 numpy_vectorised_get_order.py:1(<module>)
      334    0.000    0.000    0.000    0.000 enum.py:1287(name)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      134    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.005    0.005 transforms.py:1(<module>)
       33    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
      435    0.000    0.000    0.000    0.000 enum.py:251(__init__)
       18    0.000    0.000    0.000    0.000 __init__.py:546(_cycler)
        1    0.000    0.000    0.004    0.004 _internal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:202(Dvi)
       11    0.000    0.000    0.000    0.000 version.py:503(_cmpkey)
        1    0.000    0.000    0.001    0.001 <frozen ntpath>:1(<module>)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
       51    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
       51    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.083    0.083 collections.py:1(<module>)
       18    0.000    0.000    0.000    0.000 deprecation.py:157(_deprecated_property)
       18    0.000    0.000    0.000    0.000 typing.py:1458(copy_with)
       45    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
       78    0.000    0.000    0.000    0.000 core.py:4171(<genexpr>)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.222    0.222 colorbar.py:1(<module>)
        1    0.000    0.000    0.011    0.011 mlab.py:1(<module>)
       20    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       45    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
        1    0.000    0.000    0.033    0.033 art3d.py:1(<module>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
      175    0.000    0.000    0.000    0.000 helpers.py:213(<lambda>)
      222    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
      102    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
       30    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        1    0.000    0.000    0.016    0.016 image.py:1(<module>)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:264(get_aliased_and_aliases)
       32    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       29    0.000    0.000    0.001    0.000 core.py:5756(__init__)
      105    0.000    0.000    0.000    0.000 _docstring.py:116(do_copy)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
     23/6    0.000    0.000    0.001    0.000 core.py:4688(streamline)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
        1    0.000    0.000    0.002    0.002 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.008    0.008 _parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
      276    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
       16    0.000    0.000    0.001    0.000 core.py:1598(__or__)
        1    0.000    0.000    0.022    0.022 offsetbox.py:1(<module>)
       61    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.003    0.003 backend_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       55    0.000    0.000    0.000    0.000 inspect.py:2507(<lambda>)
        1    0.000    0.000    0.007    0.007 artist.py:1(<module>)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.001    0.001 plistlib.py:1(<module>)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
       39    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
        1    0.000    0.000    0.026    0.026 geo.py:1(<module>)
       33    0.000    0.000    0.002    0.000 contextlib.py:132(__enter__)
      105    0.000    0.000    0.000    0.000 _docstring.py:114(copy)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
        1    0.000    0.000    0.010    0.010 cm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x150f999be660}
       18    0.000    0.000    0.000    0.000 __init__.py:482(cycler)
        3    0.000    0.000    0.008    0.003 patches.py:2283(__init_subclass__)
      171    0.000    0.000    0.000    0.000 core.py:1771(leave_whitespace)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
       18    0.000    0.000    0.000    0.000 typing.py:2476(overload)
       18    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:487(_validate_linestyle)
       33    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        8    0.000    0.000    0.000    0.000 typing.py:1548(__getitem__)
      180    0.000    0.000    0.000    0.000 rcsetup.py:70(func)
      102    0.000    0.000    0.000    0.000 typing.py:1293(<genexpr>)
        1    0.000    0.000    0.000    0.000 platform.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 Image.py:527(Image)
      102    0.000    0.000    0.000    0.000 exceptions.py:49(__init__)
       45    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       28    0.000    0.000    0.000    0.000 ipaddress.py:1597(_make_netmask)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
       62    0.000    0.000    0.000    0.000 patches.py:2357(_register_style)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
        1    0.000    0.000    0.000    0.000 numpy_vectorised_get_order.py:38(initdat)
       18    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       81    0.000    0.000    0.000    0.000 __init__.py:25(decorator)
      134    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
       36    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1675(FigureCanvasBase)
        2    0.000    0.000    0.000    0.000 core.py:2978(__array_finalize__)
        1    0.000    0.000    0.001    0.001 _fontconfig_pattern.py:55(_make_fontconfig_parser)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       12    0.000    0.000    0.000    0.000 typing.py:1841(__init__)
        2    0.000    0.000    0.001    0.000 dataclasses.py:568(_init_fn)
      178    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       55    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.051    0.051 __config__.py:1(<module>)
       51    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        1    0.000    0.000    0.000    0.000 patches.py:3152(ArrowStyle)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       27    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        1    0.000    0.000    0.001    0.001 traceback.py:399(_extract_from_extended_frame_gen)
        1    0.000    0.000    0.000    0.000 contour.py:671(ContourSet)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
        1    0.000    0.000    0.000    0.000 pickle.py:1129(_Unpickler)
       21    0.000    0.000    0.000    0.000 _docstring.py:71(update)
        2    0.000    0.000    0.000    0.000 rcsetup.py:466(_validate_papersize)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
       90    0.000    0.000    0.000    0.000 __init__.py:185(keys)
        3    0.000    0.000    0.000    0.000 enum.py:1414(_missing_)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        7    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       78    0.000    0.000    0.000    0.000 util.py:109(get)
        1    0.000    0.000    0.004    0.004 _tricontour.py:1(<module>)
     12/6    0.000    0.000    0.002    0.000 functools.py:979(__get__)
       81    0.000    0.000    0.000    0.000 __init__.py:14(set_module)
       85    0.000    0.000    0.000    0.000 core.py:1959(streamline)
      105    0.000    0.000    0.001    0.000 __init__.py:335(wrapper)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
        1    0.000    0.000    0.002    0.002 utils.py:1(<module>)
       17    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       13    0.000    0.000    0.007    0.001 rcsetup.py:426(validate_font_properties)
        1    0.000    0.000    0.002    0.002 ipaddress.py:1(<module>)
       23    0.000    0.000    0.000    0.000 core.py:5301(__init__)
       22    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        1    0.000    0.000    0.045    0.045 _fontconfig_pattern.py:1(<module>)
        1    0.000    0.000    0.010    0.010 overrides.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
        1    0.000    0.000    0.015    0.015 _pickle.py:1(<module>)
       18    0.000    0.000    0.001    0.000 arrayprint.py:1595(_array_str_implementation)
        8    0.000    0.000    0.001    0.000 colors.py:1672(make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1721(_parse_hextet)
        7    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
      138    0.000    0.000    0.000    0.000 __init__.py:247(<genexpr>)
        8    0.000    0.000    0.001    0.000 core.py:2945(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.001    0.001 hashlib.py:1(<module>)
        4    0.000    0.000    0.000    0.000 colors.py:1739(Norm)
       65    0.000    0.000    0.000    0.000 inspect.py:303(ismethoddescriptor)
        4    0.000    0.000    0.000    0.000 inspect.py:3081(_hash_basis)
        1    0.000    0.000    0.001    0.001 _scalars.py:1(<module>)
       11    0.000    0.000    0.001    0.000 core.py:2946(charsAsStr)
        4    0.000    0.000    0.000    0.000 core.py:1515(__mul__)
       59    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        1    0.000    0.000    0.003    0.003 __init__.py:244(_check_versions)
     10/4    0.000    0.000    0.001    0.000 core.py:4359(streamline)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
        1    0.000    0.000    0.001    0.001 ctypeslib.py:1(<module>)
      127    0.000    0.000    0.000    0.000 core.py:2453(__getnewargs__)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1157(_make_netmask)
        1    0.000    0.000    0.011    0.011 textpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       51    0.000    0.000    0.000    0.000 core.py:2466(_generateDefaultName)
        2    0.000    0.000    0.000    0.000 deprecation.py:242(__init__)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
      165    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
       29    0.000    0.000    0.000    0.000 cbook.py:1390(_to_unmasked_float_array)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       22    0.000    0.000    0.001    0.000 ast.py:34(parse)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
       14    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
       32    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
       10    0.000    0.000    0.001    0.000 extras.py:237(getdoc)
       33    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        2    0.000    0.000    0.000    0.000 __init__.py:518(_get_config_or_cache_dir)
       12    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        1    0.000    0.000    0.001    0.001 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method now}
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
        5    0.000    0.000    0.000    0.000 typing.py:2112(runtime_checkable)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
      161    0.000    0.000    0.000    0.000 util.py:240(escape_re_range_char)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 polar.py:814(PolarAxes)
       30    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        7    0.000    0.000    0.000    0.000 typing.py:740(Optional)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
       42    0.000    0.000    0.000    0.000 deprecation.py:102(deprecated)
       10    0.000    0.000    0.005    0.001 core.py:5780(__init__)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        1    0.000    0.000    0.000    0.000 tokenize.py:445(open)
        7    0.000    0.000    0.000    0.000 core.py:1482(__radd__)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
        4    0.000    0.000    0.000    0.000 functools.py:852(register)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
       12    0.000    0.000    0.000    0.000 core.py:6055(<lambda>)
        6    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
       85    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
       36    0.000    0.000    0.000    0.000 rcsetup.py:772(<genexpr>)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2365(BoxStyle)
       29    0.000    0.000    0.000    0.000 pathlib.py:583(name)
        1    0.000    0.000    0.003    0.003 _afm.py:1(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       13    0.000    0.000    0.001    0.000 typing.py:1519(__getitem__)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _char_codes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:2186(get_type_hints)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 pathlib.py:292(PurePath)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
       13    0.000    0.000    0.000    0.000 typing.py:1515(copy_with)
        1    0.000    0.000    0.000    0.000 axis.py:43(Tick)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
       35    0.000    0.000    0.000    0.000 __init__.py:255(escape)
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.010    0.010 category.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
        7    0.000    0.000    0.000    0.000 weakref.py:289(update)
       46    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
       78    0.000    0.000    0.000    0.000 _internal.py:883(<genexpr>)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
        1    0.000    0.000    0.012    0.012 py3k.py:1(<module>)
        1    0.000    0.000    0.002    0.002 api.py:1(<module>)
        1    0.000    0.000    0.022    0.022 defmatrix.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2265(_IPv6Constants)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
       42    0.000    0.000    0.000    0.000 cbook.py:1914(_str_lower_equal)
       97    0.000    0.000    0.000    0.000 core.py:6101(<genexpr>)
        6    0.000    0.000    0.000    0.000 enum.py:1551(__or__)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
        1    0.000    0.000    0.000    0.000 transforms.py:678(Bbox)
        6    0.000    0.000    0.000    0.000 pathlib.py:870(is_dir)
      134    0.000    0.000    0.000    0.000 contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       65    0.000    0.000    0.000    0.000 results.py:269(__bool__)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
       83    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
        9    0.000    0.000    0.000    0.000 inspect.py:2781(replace)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       77    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       14    0.000    0.000    0.000    0.000 __init__.py:145(_check_size)
       31    0.000    0.000    0.000    0.000 warnings.py:456(__init__)
     16/4    0.000    0.000    0.000    0.000 ast.py:86(_convert)
       14    0.000    0.000    0.000    0.000 core.py:5973(__init__)
        7    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
       41    0.000    0.000    0.000    0.000 version.py:205(<genexpr>)
        2    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        3    0.000    0.000    0.000    0.000 core.py:3695(__init__)
       65    0.000    0.000    0.000    0.000 inspect.py:517(isbuiltin)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
       44    0.000    0.000    0.000    0.000 core.py:4079(<genexpr>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        1    0.000    0.000    0.013    0.013 axis3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _triinterpolate.py:1(<module>)
        1    0.000    0.000    0.007    0.007 table.py:1(<module>)
       82    0.000    0.000    0.000    0.000 core.py:4064(<genexpr>)
       34    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
      172    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
       48    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:864(_set_new_attribute)
        6    0.000    0.000    0.000    0.000 deprecation.py:509(suppress_matplotlib_deprecation_warning)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
        2    0.000    0.000    0.002    0.001 dataclasses.py:638(_frozen_get_del_attr)
       12    0.000    0.000    0.001    0.000 util.py:380(_inner)
